"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
Αλποχωρίου,7,11  12.146,3.129,0  0  0,0,6  2  4
Αμπελοκάμπου,2,3  844,256,2  2  734,202,4  1  3
Αμπελώνος,2,2  758,249,2  3  375,118,4  2  2
Ανθώνος,2,4  1.273,433,0  0  0,0,3  1  2
Αντρωνίου,3,3  2.307,556,3  2  423,132,2  0  2
Αρβανίτη,0,0  0,0,1  2  141,44,1  0  1
Αρετής,4,5  1.862,587,1  0  253,77,4  1  3
¶σπρων Σπιτιών,0,0  0,0,1  1  35,11,1  1  0
Αυγείου,0,0  0,0,2  2  515,170,2  0  2
Αυγής,0,0  0,0,2  4  1.889,404,2  0  2
Βαρβασαίνης,13,17  5.221,1.582,1  2  905,301,12  1  11
Βάρδας,23,40  15.700,4.812,5  4  1.584,449,27  4  23
Βασιλακίου,5,9  3.441,964,0  0  0,0,6  0  6
Βελανιδίου,1,2  693,190,1  0  118,55,2  0  2
Βουλιαγμένης,0,0  0,0,1  2  680,216,1  0  1
Βουνάργου,7,10  3.767,1.216,1  0  50,14,9  2  7
Βροχίτσης,2,3  1.093,345,1  2  324,109,4  1  3
Βυτιναιίκων,7,10  5.816,1.220,1  0  616,110,5  0  5
Γερακίου,7,12  3.767,1.210,2  0  1.455,397,11  1  10
Γουμέρου,8,11  2.970,934,2  0  473,153,8  1  7
Γρανιτσαιίκων,6,9  4.289,1.781,0  0  0,0,5  2  3
?άφνης,5,6  3.253,986,2  0  703,219,9  3  6
?αφνιωτίσσης,3,4  1.642,489,1  1  133,40,5  1  4
?ήμητρας,4,4  1.202,381,0  0  0,0,4  2  2
?ούκα,2,2  518,149,0  0  0,0,1  0  1
?ουναιίκων,5,7  3.305,1.032,3  4  922,253,8  1  7
Ελαιώνος,3,4  892,269,1  0  175,58,3  1  2
Εφύρας,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,,
Νομός,,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,,?ωμάτια  ?ωμάτια
"",4,5  1.859,562,0  0  0,,0,4  2  2
Ήλιδος,1,3  832,286,1  0  160,,42,3  1  2
Ηρακλείας,0,0  0,0,1  2  268,,84,1  0  1
Καβάσιλα,7,10  3.957,1.229,3  2  701,,205,10  2  8
Καλυβίων Ήλιδος,1,2  439,142,1  1  320,,92,2  0  2
Καμένης,1,1  267,85,0  0  0,,0,1  0  1
Καπελέτου,5,7  1.881,538,1  1  350,,94,5  0  5
Καράτουλα,12,17  4.773,1.475,3  4  1.228,,388,12  0  12
Καρδαμά,7,7  3.070,856,1  2  401,,134,7  0  7
Καρδιακαυτίου,2,3  1.121,361,0  0  0,,0,3  2  1
Κάστρου,13,15  9.580,2.730,6  7  2.747,,830,19  9  10
Κατακόλου,3,3  1.232,361,0  0  0,,0,3  1  2
Κατσαρού,2,2  778,246,2  1  790,,224,3  1  2
Κάτω Παναγίας,2,3  1.085,312,2  2  773,,179,4  0  4
Κεραμιδιάς,2,3  1.213,294,4  3  1.561,,422,6  1  5
Κλαδέου,2,3  1.412,476,0  0  0,,0,3  0  3
Κλινδιάς,2,2  414,94,0  0  0,,0,1  1  0
Κολιρίου,7,7  3.738,1.097,3  1  661,,206,7  2  5
Κορακοχωρίου,8,11  3.987,1.185,0  0  0,,0,9  1  8
Κοροίβου,2,3  1.125,318,0  0  0,,0,3  0  3
Κορυφής,2,3  1.616,464,3  0  692,,253,4  2  2
Κοσκινά,2,2  693,239,1  0  145,,40,2  0  2
Κούμανη,6,6  3.176,1.005,2  0  340,,112,3  1  2
Κουρτεσίου,3,4  3.237,818,2  1  826,,205,3  1  2
Κουτσοχέρας,0,0  0,0,2  2  695,,206,2  1  1
Κρυόβρυσης,1,2  225,75,0  0  0,,0,1  0  1
Κρυονερίου,3,5  1.299,419,1  1  314,,98,6  2  4
Κυλλήνης,5,9  4.832,1.481,4  3  653,,187,8  4  4
Λαγανά,1,1  160,51,1  1  371,,120,2  0  2
Λάλα,13,19  9.414,2.653,3  2  4.309,,831,17  5  12
Λαμπείας,3,3  1.614,428,1  1  457,,110,0  0  0
Λανθίου,,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
"",1,1  242,80,1  2  150,45,2  1  1
Λασταιίκων,13,17  14.839,3.629,0  0  0,0,7  0  7
Λατζοϊου,7,9  2.990,968,4  3  1.269,402,11  3  8
Λεβεντοχωρίου,4,5  2.084,603,0  0  0,0,3  0  3
Λευκοχωρίου,3,4  875,288,0  0  0,0,3  0  3
Λουκά,2,2  305,85,0  0  0,0,1  1  0
Λυγιάς,7,13  3.065,893,1  2  170,50,8  1  7
Μάγειρα,2,3  1.631,499,0  0  0,0,1  0  1
Μαγούλας,3,3  739,217,1  1  430,140,3  1  2
Μανολάδος,13,18  4.884,1.465,2  2  877,274,13  3  10
Μάχου,1,1  210,70,0  0  0,0,1  0  1
Μελίσσης,13,14  5.138,1.582,1  1  231,68,13  3  10
Μηλεών,2,3  1.335,408,0  0  0,0,2  0  2
Μιράκας,5,8  2.184,695,0  0  0,0,7  4  3
Μουζακίου,2,3  520,141,1  1  230,69,2  2  0
Μυρσίνης,12,14  18.066,4.409,6  5  2.183,689,14  2  12
Μυρτέας,7,10  2.720,873,3  2  1.225,384,9  2  7
Νεαπόλεως,2,2  748,242,0  0  0,0,2  0  2
Νέας Μανολάδος,5,8  2.294,754,2  1  660,177,7  1  6
Νεμούτας,3,3  906,312,1  0  480,160,3  0  3
Νεοχωρίου Μυρτουντίων,9,11  3.030,848,4  4  756,207,8  2  6
Νεράιδας,0,0  0,0,2  3  346,95,2  2  0
Νησίου,5,9  1.562,464,0  0  0,0,4  0  4
Ξενιών (Καλυβακίων),1,1  278,87,0  0  0,0,1  0  1
Ξηροκάμπου,3,3  502,167,0  0  0,0,0  0  0
Παλαιοβαρβασαίνης,0,0  0,0,2  3  406,131,3  2  1
Πελοπίου,8,10  4.041,1.229,3  4  1.661,556,9  0  9
Περιστερίου,4,4  1.100,295,1  0  74,24,2  0  2
Περσαίνης,0,0  0,0,1  2  462,144,2  0  2
Πεύκης,0,0  0,0,1  2  96,24,1  1  0
Πευκών,2,2  323,106,1  1  178,45,3  3  0
Πλατάνου,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
"",9,14  4.844,1.434,1  1  330,99,12  1  11
Πουρναρίου,1,1  163,51,0  0  0,0,0  0  0
Πρασίνου,11,15  10.705,2.668,4  1  4.018,1.116,10  1  9
Ροδιάς,1,1  336,86,1  1  216,54,2  0  2
Ρουπακίου,2,3  1.486,448,0  0  0,0,1  0  1
Σαβαλίων,7,7  3.289,812,4  4  1.252,366,9  1  8
Σαλμώνης,6,6  2.631,770,2  4  789,223,5  1  4
Σιμοπούλου,4,5  1.912,554,2  1  1.207,329,4  3  1
Σκαφιδιάς,4,8  4.111,1.237,0  0  0,0,6  4  2
Σκουροχωρίου,6,8  2.607,783,1  1  322,102,6  1  5
Σμίλας,3,4  1.935,566,2  0  337,89,3  2  1
Σοπίου,1,1  480,120,1  0  173,54,1  0  1
Σταφιδοκάμπου,0,0  0,0,1  0  115,40,1  1  0
Στρεφίου,4,7  9.731,741,1  2  355,111,8  3  5
Στρουσίου,4,5  1.715,411,2  3  387,132,4  2  2
Σωστίου,4,5  1.701,523,0  0  0,0,4  1  3
Τραγανού,11,15  6.066,1.790,2  1  823,235,14  1  13
Φλόκα,4,4  1.314,427,4  4  1.089,330,8  1  7
Φολόης,5,6  3.094,776,0  0  0,0,2  0  2
Χαβαρίου,11,14  4.432,1.350,6  4  1.991,851,12  4  8
Χειμαδιού,1,3  874,421,2  1  791,217,4  0  4
Χελιδονίου,6,10  2.987,972,1  1  231,75,8  0  8
Ωλένης,6,6  1.329,351,3  2  505,160,5  3  2
Ανδριτσαίνης,5,7  1.466,440,2  1  440,119,7  1  6
Ζαχάρως,13,17  6.104,1.828,12  6  2.840,877,19  4  15
Κρεστένων,23,33  13.648,4.064,6  4  1.798,550,24  2  22
Αλφειούσης,1,2  632,197,2  1  222,79,2  0  2
Αμυγδαλεών,4,5  1.955,603,3  4  1.240,384,5  0  5
Ανεμοχωρίου,3,3  666,219,2  0  213,71,6  6  0
Ανηλίου,1,1  1.860,300,1  0  40,15,0  0  0
Βρίνας,3,4  1.388,452,0  0  0,0,3  0  3
Γιαννιτσοχωρίου,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
"",5,5  2.360,744,3  1  546,191,7  2  5
Γραίκα,3,3  964,323,1  1  118,37,3  2  1
Γρύλλου,1,1  373,119,4  1  765,224,6  5  1
?αφνούλας,1,1  332,95,0  0  0,0,1  0  1
Επιταλίου,6,10  3.162,907,3  2  1.466,450,7  0  7
Θεισόας,1,1  339,108,0  0  0,0,1  0  1
Κακοβάτου,3,3  922,249,4  2  1.276,421,7  1  6
Καλιδόνης,4,6  2.136,640,0  0  0,0,4  0  4
Καλλιθέας,1,2  375,100,3  2  626,174,3  0  3
Καλλικώμου,0,0  0,0,2  0  251,81,2  1  1
Καλυβακίων,0,0  0,0,1  0  125,42,0  0  0
Κάτω Σαμικού,5,6  1.452,464,1  1  425,122,4  1  3
Λεπρέου,1,2  600,150,2  0  689,218,4  1  3
Λιβαδακίου,1,1  333,85,0  0  0,0,1  0  1
Λινισταίνης,2,4  2.302,742,0  0  0,0,5  0  5
Μακρισίων,9,11  2.633,803,9  1  1.364,431,13  5  8
Μηλέας,0,0  0,0,1  0  91,26,1  1  0
Μυρωνίων,1,1  218,50,0  0  0,0,0  0  0
Νέας Φιγαλείας,5,8  2.474,749,4  0  527,246,10  3  7
Νεοχωρίου,11,16  8.300,2.110,4  4  1.000,326,14  1  13
Ξηροχωρίου,1,2  713,190,0  0  0,0,2  0  2
Πετραλώνων,1,1  390,120,0  0  0,0,1  0  1
Πλατιάνας,2,4  655,210,3  1  170,61,4  1  3
Πλουτοχωρίου,2,3  1.160,340,0  0  0,0,2  0  2
Ραχών,3,3  833,258,0  0  0,0,3  0  3
Ροδινών,0,0  0,0,1  0  96,32,1  1  0
Σαμικού,2,4  609,179,1  0  56,18,3  2  1
Σέκουλα,1,1  882,180,0  0  0,0,0  0  0
Σκιλλουντίας,1,1  358,90,3  1  965,259,3  1  2
Σμέρνας,1,1  150,50,0  0  0,0,0  0  0
Σχίνων,8,11  3.151,942,2  1  410,131,8  3  5
Ταξιαρχών,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
"",5,7  2.013,575,1  0  180,60,4  0  4
Τρυπητής,1,1  640,265,1  0  283,100,2  0  2
Φαναρίου,1,1  636,212,2  0  332,88,2  1  1
Φιγαλείας,1,1  337,100,0  0  0,0,1  0  1
Φρίξης,3,3  523,167,1  0  183,57,1  0  1
ΣΤΕΡΕΑ ΕΛΛΑ?Α,2.600,4.114  2.919.998,723.584,1.503  1.192  1.173.287,264.865,4.861  1.263  3.598
ΝΟΜΟΣ ΒΟΙΩΤΙΑΣ,374,624  1.103.755,195.199,342  233  548.146,92.726,843  218  625
Θηβαίων,57,96  237.808,41.456,32  27  107.080,12.619,112  17  95
Λεύκτρων,4,5  1.814,511,0  0  0,0,3  0  3
Πλαταιών,1,2  678,234,0  0  0,0,1  0  1
Αγίου Θωμά,4,5  3.068,766,5  3  34.826,4.903,6  0  6
Ακραιφνίου,5,8  3.358,979,2  2  501,167,6  1  5
Αμπελοχωρίου,1,1  327,85,2  0  1.908,258,1  0  1
¶ρματος,6,8  26.275,3.934,0  0  0,0,3  0  3
¶σκρης,3,6  1.925,634,2  0  350,112,6  3  3
Ασωπίας,2,2  2.195,392,1  0  102,30,0  0  0
Βαγίων,6,9  3.521,1.127,9  5  5.969,1.621,13  1  12
?ομβραίνης,4,5  1.794,533,0  0  0,0,4  0  4
Ελεώνος,3,5  267.562,26.603,7  3  16.799,2.857,4  2  2
Ελλοπίας,2,2  19.510,2.082,4  2  1.388,371,3  3  0
Θεσπιών,0,0  0,0,4  3  2.501,505,2  0  2
Θίσβης,1,1  144,48,1  0  180,60,2  2  0
Καλλιθέας,2,2  5.514,954,3  2  942,385,2  0  2
Καπαρελλίου,8,12  6.486,1.429,0  0  0,0,8  4  4
Κάστρου,1,2  848,282,1  1  345,115,3  0  3
Κλειδίου,1,1  180,60,0  0  0,0,1  0  1
Λεονταρίου,0,0  0,0,1  1  244,81,1  0  1
Λουτουφίου,3,6  1.585,535,1  1  444,148,5  0  5
Μαυρομματίου,5,8  2.380,904,5  2  11.468,1.556,7  2  5
Μελισσοχωρίου,2,3  10.028,1.197,2  1  3.297,466,2  0  2
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
Μουρικίου,1,2  434,134,4  4  1.458,483,5  0  5
Νεοχωρακίου,3,4  11.829,1.588,0  0  0,0,3  3  0
Νεοχωρίου Θεσπιών,1,1  221,80,0  0  0,0,1  0  1
Ξηρονομής,8,8  2.821,918,3  0  459,153,7  3  4
Οινοφύτων,18,26  129.358,17.981,24  8  147.133,21.327,9  3  6
Προδρόμου,4,6  2.020,638,2  1  591,188,9  5  4
Πύλης,3,3  1.125,354,1  0  209,48,2  1  1
Σκούρτων,2,3  777,253,0  0  0,0,2  0  2
Στεφάνης,4,4  12.047,1.650,1  0  3.727,984,2  0  2
Σχηματαρίου,14,20  48.363,8.784,23  19  41.250,8.037,32  9  23
Τανάγρας,5,9  2.631,897,2  1  4.803,1.589,4  0  4
Υπάτου,2,3  18.954,2.635,4  1  23.408,2.752,1  1  0
Αλιάρτου,13,14  12.535,3.258,11  5  8.054,1.784,16  1  15
Αραχόβης,33,57  28.920,9.675,32  35  19.112,6.438,109  61  48
?ιστόμου,9,15  4.714,1.525,43  37  10.310,3.151,55  24  31
Λεβαδέων,59,136  146.141,42.815,58  40  34.576,9.519,277  45  232
Ορχομενού,11,14  7.402,1.874,8  3  5.466,1.146,10  2  8
Αγίας ¶ννας,0,0  0,0,3  3  1.030,386,3  0  3
Αγίας Τριάδος,1,2  313,106,1  0  82,28,1  1  0
Αγίου Γεωργίου,6,9  5.782,1.077,6  3  10.421,1.661,9  1  8
Αγίου ?ημητρίου,0,0  0,0,4  2  1.042,354,3  2  1
Αγίου Σπυρίδωνος,1,1  33.868,3.456,2  0  1.706,317,0  0  0
Ανθοχωρίου,1,1  2.800,400,0  0  0,0,0  0  0
Αντικύρας,17,39  11.941,3.941,1  2  510,170,34  4  30
?αυλείας,13,27  8.246,2.630,5  6  1.836,525,25  5  20
?ιονύσου,1,1  101,33,0  0  0,0,1  1  0
Ευαγγελιστρίας,1,1  255,88,0  0  0,0,1  0  1
Θουρίου,1,2  627,295,0  0  0,0,1  0  1
Κορωνείας,3,4  1.467,448,3  0  536,130,3  0  3
Κυριακίου,6,8  2.148,618,2  2  491,164,7  3  4
Λαφυστίου,3,4  2.460,638,0  0  0,0,1  0  1
Λουτσίου,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
"",0,0  0,0,1  0  137,55,0  0  0
Μαυρονερίου,1,1  473,118,0  0  0,0,0  0  0
Παρορίου,0,0  0,0,1  1  36,12,1  1  0
Παύλου,1,1  945,267,4  3  11.137,1.603,4  3  1
Πέτρας,3,3  2.465,588,2  1  27.569,2.593,2  1  1
Πύργου,1,2  310,103,1  0  201,67,1  0  1
Στειρίου,2,3  1.830,467,1  1  655,220,2  0  2
Σωληναρίου,0,0  0,0,1  0  98,30,0  0  0
Υψηλάντου,0,0  0,0,2  0  417,127,1  1  0
Χαιρωνείας,1,1  432,122,4  2  1.342,431,4  2  2
ΝΟΜΟΣ ΕΥΒΟΙΑΣ,1.004,1.677  915.566,259.297,678  601  383.474,109.736,2.079  566  1.513
Ιστιαίας,36,60  20.449,6.381,25  22  8.625,2.709,72  19  53
Λουτρών Αιδηψού,27,55  44.443,13.697,18  17  15.969,5.193,85  49  36
Αβγαριάς,0,0  0,0,1  0  60,19,1  1  0
Αγδινών,1,1  490,154,0  0  0,0,1  0  1
Αγίου,11,16  6.275,1.975,6  4  1.285,406,17  3  14
Αγριοβοτάνου,3,4  2.269,656,2  2  466,143,2  1  1
Αρτεμισίου,10,18  5.891,1.857,6  2  839,266,17  10  7
Ασμηνίου,5,8  1.892,578,1  0  56,20,6  2  4
Βασιλικών,2,2  1.053,312,1  0  50,16,2  0  2
Βουτά,1,1  144,44,2  2  1.229,392,4  1  3
Γαλατσάδων,1,2  835,263,0  0  0,0,1  0  1
Γερακιούς,0,0  0,0,1  0  351,102,1  0  1
Γιάλτρων,9,15  11.692,3.077,4  2  470,159,8  4  4
Γουβών,1,2  498,157,1  1  129,40,2  1  1
Ελληνικών,4,6  1.606,517,1  1  112,37,4  1  3
Καμαρίων,5,9  4.000,1.313,1  1  185,62,7  2  5
Καστανιωτίσσης,0,0  0,0,1  1  229,72,1  1  0
Λιχάδος,13,20  5.857,1.848,5  2  854,268,16  4  12
Μηλεών,1,2  967,314,0  0  0,0,1  0  1
Μονοκαρυάς,1,2  505,160,1  0  185,58,2  1  1
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
Νέου Πύργου,3,5  8.126,449,5  2  710,223,5  2  3
Ταξιάρχου,4,6  2.251,718,6  4  2.582,717,10  2  8
Ωρεών,9,12  4.531,1.430,5  4  1.602,508,19  7  12
Αλιβερίου,23,43  29.953,9.057,13  10  11.833,3.418,49  11  38
Καρύστου,18,28  15.098,4.431,16  10  3.001,932,31  3  28
Κύμης,23,38  13.113,4.067,25  20  7.832,2.444,52  24  28
Σκύρου,39,56  26.564,8.059,25  25  7.846,2.504,81  38  43
Αγίου Βλασίου,0,0  0,0,1  2  564,174,1  0  1
Αγίου Γεωργίου,1,1  69,20,2  2  518,157,3  1  2
Αγίου Ιωάννου,4,7  3.033,992,7  7  2.038,660,11  0  11
Αγίου Λουκά,3,6  1.983,619,3  4  958,302,6  1  5
Αετού,14,23  9.861,3.178,3  1  1.229,397,15  1  14
Αλμυροποτάμου,9,11  2.349,744,8  2  1.376,435,12  4  8
Αμυγδαλέας,1,2  597,188,0  0  0,0,2  0  2
Ανδρωνιάνων,1,1  831,262,6  3  1.483,480,6  3  3
¶νω Ποταμιάς,3,4  1.196,378,1  2  517,155,5  1  4
Αργυρού,6,10  3.502,1.211,2  0  234,79,13  7  6
Αυλωναρίου,10,17  7.233,2.272,8  2  3.083,1.018,17  4  13
Αχλαδερής,7,9  2.847,891,4  3  1.493,476,11  4  7
Βέλους,4,5  1.288,427,4  4  1.484,474,8  3  5
Βιτάλων,0,0  0,0,4  4  567,175,4  4  0
Βρύσης,4,6  1.706,501,4  2  794,306,5  3  2
Γαβαλά,0,0  0,0,1  0  73,23,1  1  0
Γραμπιάς,4,8  1.720,531,5  3  1.835,585,11  2  9
?ύστου,1,1  187,29,2  1  192,66,2  2  0
Ενορίας,4,6  1.934,616,2  2  483,166,6  2  4
Ζαράκων,2,3  1.621,510,2  1  190,59,5  2  3
Καδίου,1,1  134,42,2  1  527,161,2  2  0
Καλημεριάνων,3,6  1.487,471,1  2  540,170,6  3  3
Καλλιανού,1,1  240,75,0  0  0,0,1  0  1
Καλυβίων,5,6  3.026,850,1  1  1.120,350,5  0  5
Κατσαρωνίου,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
"",1,1  613,123,1  0  2.204,380,0  0  0
Κήπων,5,5  2.474,743,3  1  552,182,6  2  4
Κομίτου,1,1  332,118,0  0  0,0,0  0  0
Κονιστρών,7,12  5.209,1.660,4  2  868,276,10  3  7
Κοσκίνων,0,0  0,0,1  0  72,26,0  0  0
Κρεμαστού,1,1  164,50,0  0  0,0,1  1  0
Κριεζών,4,4  1.537,509,3  1  235,78,5  3  2
Λεπούρων,3,4  3.435,825,1  0  180,56,3  1  2
Μαλετιάνων,1,9  250,78,3  3  774,253,3  2  1
Μαρμαρίου,10,18  8.424,2.154,4  2  810,258,17  7  10
Μεσοχωρίων,2,3  733,230,1  0  224,70,3  0  3
Μονοδρύου,5,8  2.754,865,1  0  60,22,6  0  6
Μύλων,2,2  351,110,1  1  54,17,3  1  2
Νεοχωρίου,0,0  0,0,7  2  1.905,628,5  3  2
Νέων Στύρων,9,14  6.330,1.989,8  9  4.529,1.383,27  8  19
Οκτωνιάς,8,16  6.430,2.043,7  4  1.809,566,19  10  9
Οξυλίθου,12,14  5.332,1.478,11  7  2.805,887,22  6  16
Ορίου,2,3  1.085,342,2  0  208,69,3  1  2
Παραδεισίου,4,4  3.798,1.008,1  0  248,86,2  0  2
Παρθενίου,1,2  399,118,0  0  0,0,1  0  1
Πετριών,2,2  670,210,3  3  1.885,545,9  7  2
Πλατάνας,6,9  4.605,1.349,2  1  561,180,6  1  5
Πλατανιστού,2,2  408,123,0  0  0,0,1  0  1
Πολυποτάμου,2,2  1.162,363,0  0  0,0,2  0  2
Πρασίνου,3,6  2.551,805,1  0  68,24,5  0  5
Πυργίου,0,0  0,0,1  0  248,79,1  0  1
Πύργου,1,2  378,119,1  1  60,21,2  0  2
Στουππαίων,1,1  246,77,0  0  0,0,1  0  1
Στύρων,21,29  9.130,2.873,6  2  1.302,424,31  9  22
Ταξιαρχών,5,7  3.408,1.045,2  1  354,115,7  0  7
Τραχηλίου,0,0  0,0,2  2  369,120,2  1  1
Ωρολογίου,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,,
Νομός,,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,,?ωμάτια  ?ωμάτια
"",3,4  1.853,588,2  0  90,,27,5  2  3
Ερετρίας,36,56  22.242,6.911,10  12  4.995,,1.627,53  9  44
Λίμνης,16,33  11.842,3.712,5  5  2.414,,748,36  13  23
Νέας Αρτάκης,15,27  32.023,6.318,17  17  11.838,,3.294,50  12  38
Χαλκιδέων,151,331  206.712,61.398,110  132  67.548,,20.640,491  91  400
Ψαχνών,5,11  24.034,4.737,17  17  14.263,,3.997,26  6  20
Αγίας ¶ννης,11,21  7.877,2.508,6  7  1.449,,456,29  12  17
Αγίας Σοφίας,8,10  3.570,1.174,4  3  1.502,,476,14  3  11
Αγίου Νικολάου,27,42  17.317,5.383,19  14  7.789,,2.400,48  7  41
Αμαρύνθου,12,22  11.096,3.456,9  8  2.585,,809,27  6  21
Αμφιθέας,0,0  0,0,1  0  491,,123,0  0  0
¶νω Βάθειας,3,5  1.085,324,3  4  896,,294,4  1  3
¶τταλης,1,1  550,173,1  1  436,,136,2  0  2
Αφρατίου,5,7  2.928,923,2  4  1.753,,552,11  1  10
Αχλαδίου,1,2  346,109,5  7  2.878,,887,8  3  5
Βαθέος,11,14  21.728,4.976,15  10  45.849,,11.421,16  3  13
Βασιλικού,27,51  66.494,13.570,14  19  12.630,,3.658,72  25  47
