Μούδρου,7,12  4.138,1.361,2  0  278,93,9  0  9
Νέας Κούταλης,2,2  1.772,507,0  0  0,0,2  0  2
Παναγίας,3,3  1.437,474,2  2  265,90,5  2  3
Πεδινού,1,1  2.582,527,0  0  0,0,0  0  0
Πλατέος,4,6  1.548,517,2  2  525,153,10  8  2
Πορτιανού,5,5  1.160,357,0  0  0,0,4  3  1
Ρεπανιδίου,1,2  444,148,0  0  0,0,1  0  1
Ρωμανού,2,2  807,237,0  0  0,0,1  0  1
Σκανδαλίου,1,1  454,150,0  0  0,0,1  1  0
Τσιμανδρίων,4,4  1.318,388,2  2  233,75,5  4  1
Ερεσού,6,7  1.990,577,6  2  1.435,431,9  2  7
Μηθύμνης,12,17  5.503,1.557,6  5  1.010,323,23  11  12
Αγίας Παρασκευής,3,3  984,307,6  1  864,272,5  3  2
¶γρας,3,4  1.786,590,4  3  951,293,6  0  6
Ανεμότιας,1,2  671,218,0  0  0,0,2  0  2
Αντίσσης,3,3  3.977,1.001,1  0  79,20,2  1  1
Αργέννου,0,0  0,0,2  1  552,168,1  1  0
Αρίσβης,1,1  36,12,1  0  200,66,1  0  1
Βατούσσης,2,2  116,43,1  0  40,13,1  1  0
Καλλονής,26,47  14.875,4.855,10  11  3.158,948,44  15  29
Κεραμίου,1,2  690,230,0  0  0,0,1  0  1
Λαφιώνος,1,2  361,92,1  1  91,30,2  1  1
Λεπετύμνου,2,3  385,133,1  0  321,107,2  0  2
Μεσοτόπου,7,9  2.444,819,3  2  512,168,11  7  4
Παρακοίλων,5,7  2.143,768,0  0  0,0,5  0  5
Πέτρας,10,16  6.088,1.933,5  3  789,265,20  2  18
Σιγρίου,6,10  4.050,1.130,3  3  451,149,8  1  7
Σκαλοχωρίου,1,1  534,178,3  0  744,247,6  5  1
Σκουτάρου,10,14  4.771,1.435,2  0  186,64,13  4  9
Στύψης,1,1  200,50,1  2  186,31,0  0  0
Συκαμινέας,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
"",0,0  0,0,3  0  360,135,2  2  0
Υψηλομετώπου,0,0  0,0,2  1  270,89,2  2  0
Φίλιας,5,7  1.940,645,0  0  0,0,3  1  2
Χιδήρων,0,0  0,0,1  0  44,15,1  1  0
Αγιάσου,4,4  735,223,2  0  216,1.559,2  2  0
Λουτροπόλεως Θερμής,3,5  629,189,3  4  1.230,365,5  2  3
Μυτιλήνης,92,160  140.802,36.649,64  60  26.438,7.332,266  69  197
Πολιχνίτου,9,10  2.930,2.058,3  0  186,58,14  11  3
Αγίας Μαρίνης,5,9  3.832,1.233,1  3  351,126,10  1  9
Αλυφαντών,7,10  8.781,1.885,1  0  225,71,11  5  6
Αφάλωνος,2,3  800,265,0  0  0,0,3  0  3
Βασιλικών,2,2  1.475,340,0  0  0,0,0  0  0
Βρίσας,10,12  8.732,2.935,0  0  0,0,8  0  8
Ιππείου,7,10  3.694,1.100,5  4  877,292,9  2  7
Κάπης,2,3  911,305,4  2  497,167,4  2  2
Κάτω Τρίτους,3,4  2.372,618,1  0  48,16,3  1  2
Κεραμείων,5,5  1.223,378,1  0  51,16,2  1  1
Κλειούς,3,3  819,233,1  0  69,24,1  0  1
Λάμπου Μύλων,2,3  842,257,0  0  0,0,2  0  2
Λισβορίου,1,1  165,55,2  0  220,72,1  1  0
Λουτρών,2,2  174,58,4  6  967,317,5  2  3
Μανταμάδου,1,1  180,60,3  4  608,190,4  1  3
Μεσαγρού,1,1  114,38,2  1  420,141,3  2  1
Μιστεγνών,6,8  1.678,515,0  0  0,0,6  1  5
Μόριας,12,16  11.544,2.874,5  1  10.024,2.012,9  3  6
Μυχού,0,0  0,0,1  0  70,24,1  1  0
Νέων Κυδωνιών,7,9  2.971,872,2  0  280,98,9  2  7
Παλαιοκήπου,5,7  1.433,456,7  1  859,287,9  4  5
Παμφίλων,6,8  2.809,944,2  1  123,43,10  2  8
Παναγιούδας,4,6  1.579,493,1  0  149,51,6  2  4
Παππάδου,8,11  4.297,2.703,5  1  788,261,13  3  10
Περάματος,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
"",3,3  377,132,3  0  297,101,3  2  1
Πλακάδου,1,1  36,12,1  0  86,28,1  1  0
Πύργων Θερμής,4,5  2.224,705,0  0  0,0,11  5  6
Σκοπέλου,2,3  1.158,330,0  0  0,0,2  2  0
Ταξιαρχών,1,1  891,297,4  3  1.115,342,4  0  4
Πλωμαρίου,17,27  9.426,2.562,2  4  1.822,607,22  7  15
Ακρασίου,1,2  417,139,1  0  33,11,3  1  2
Μεγαλοχωρίου,2,2  430,141,1  1  60,19,3  2  1
Παλαιοχωρίου,1,1  120,36,0  0  0,0,1  1  0
Πλαγιάς,2,2  255,82,2  0  630,194,1  0  1
Σταυρού,0,0  0,0,1  0  150,45,1  1  0
Τρύγονα,1,2  1.452,396,2  0  131,43,2  0  2
ΝΟΜΟΣ ΣΑΜΟΥ,331,525  156.541,47.761,149  98  33.363,10.635,500  251  249
Αγίου Κηρύκου,29,55  17.531,4.861,12  10  2.148,677,65  38  27
Αγίου Πολυκάρπου,7,13  4.567,1.463,1  0  160,53,13  9  4
?άφνης,1,2  552,184,1  1  91,28,2  1  1
Ευδήλου,9,16  6.110,1.875,8  8  1.948,637,26  8  18
Καραβοστάμου,4,11  2.053,670,3  5  819,275,11  4  7
Καρκιναγρίου,4,6  1.810,604,1  1  588,196,10  7  3
Μαγγανίτου,3,4  872,301,0  0  0,0,2  0  2
Περδικίου,0,0  0,0,2  1  199,62,1  1  0
Ραχών,2,3  537,179,3  1  585,195,6  3  3
Φούρνων,7,15  3.493,1.146,3  3  774,265,21  15  6
Φραντάτου,7,11  3.676,1.273,6  2  837,279,16  8  8
Καρλοβασίων,46,75  26.336,7.562,22  15  5.650,1.746,62  26  36
Πυθαγορείου,2,3  1.853,625,2  1  153,51,4  1  3
Σαμίων,20,35  14.743,4.332,14  10  4.266,1.343,33  7  26
Αγίου Κωνσταντίνου,5,8  2.900,877,2  1  597,199,9  5  4
Αγίων Θεοδώρων,0,0  0,0,3  3  517,187,3  2  1
Αμπέλου,6,7  1.054,371,0  0  0,0,2  2  0
Βαθέος,25,41  10.691,3.285,10  5  1.686,571,26  7  19
"",,Νέες Οικοδομές,,Προσθήκες,,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,,
Νομός,,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,,?ωμάτια  ?ωμάτια
Βουρλιωτών,3,4  623,191,2  0  86,,31,2  2  0
?ρακαίων,2,3  1.314,411,0  0  0,,0,1  0  1
Καλλιθέας,1,1  252,84,0  0  0,,0,0  0  0
Καστανέας,2,2  177,57,0  0  0,,0,0  0  0
Κοκκαρίου,19,32  10.891,3.555,4  3  948,,319,22  13  9
Κονταιίκων,6,7  1.604,474,0  0  0,,0,0  0  0
Κοντακαιίκων,13,14  2.482,768,3  3  578,,194,4  2  2
Κοσμαδαίων,5,6  1.055,312,1  0  64,,22,2  1  1
Κουμαιίκων,3,4  551,171,2  1  211,,75,3  1  2
Κουμαραδαίων,1,1  150,50,0  0  0,,0,0  0  0
Λέκας,6,9  1.801,490,3  1  394,,130,5  1  4
Μανολατών,0,0  0,0,1  1  154,,47,1  1  0
Μαραθοκάμπου,25,38  11.187,3.596,15  8  3.504,,1.127,63  51  12
Μαυρατζαίων,3,3  305,101,0  0  0,,0,1  0  1
Μεσογείου,2,2  618,182,0  0  0,,0,0  0  0
Μύλων,2,4  815,274,0  0  0,,0,2  1  1
Μυτιληνιών,16,22  7.005,2.103,6  5  1.843,,591,20  11  9
Παγώνδου,12,22  7.216,2.351,0  0  0,,0,20  7  13
Παλαιοκάστρου,9,10  3.399,1.012,4  1  1.471,,333,9  3  6
Πανδρόσου,1,1  36,12,0  0  0,,0,0  0  0
Πλατάνου,2,2  315,105,4  4  312,,108,4  4  0
Πύργου,3,6  979,326,1  1  1.176,,368,7  0  7
Σκουραιίκων,1,2  318,106,3  1  623,,200,3  0  3
Σπαθαραίων,3,4  651,203,1  0  20,,7,3  0  3
Σταυρινήδων,0,0  0,0,1  0  21,,7,0  0  0
Υδρούσσης,7,7  1.264,384,0  0  0,,0,2  2  0
Χώρας,7,14  2.755,835,5  2  940,,312,14  7  7
ΝΟΜΟΣ ΧΙΟΥ,195,302  144.857,43.830,163  166  58.812,,20.844,358  116  242
Ανέμωνα,11,17  7.861,2.654,8  10  2.836,,927,22  2  20
Ιωνίας,10,17  5.059,1.645,11  9  3.766,,1.213,21  8  13
Καμποχώρων,12,19  7.892,2.419,10  10  7.004,,2.237,18  6  12
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
Καρδαμύλων,10,14  4.458,1.453,5  4  1.049,333,16  7  9
Μαστιχοχωρίων,5,8  2.554,834,11  8  1.851,596,12  3  9
Οινουσσών,1,1  117,39,1  1  355,95,2  1  1
Ομηρούπολης,14,25  12.314,4.015,19  23  5.836,4.440,30  5  25
Χίου,72,116  69.470,19.685,70  67  28.233,8.440,154  49  105
Ψαρών,2,3  1.051,337,3  4  579,190,4  1  3
Αγίου Γάλακτος,0,0  0,0,1  1  296,98,0  0  0
Αγίου Γεωργίου Συκούση,0,0  0,0,1  2  285,89,1  0  1
Αμάδων,1,1  634,223,0  0  0,0,1  0  1
Βέσσης,0,0  0,0,1  2  117,39,1  1  0
Βολισσού,6,8  1.736,524,2  4  1.182,369,13  9  4
?ιευχών,1,2  1.256,410,0  0  0,0,2  0  2
Ελάτας,4,4  1.347,459,1  0  180,72,3  0  3
Θυμιανών,23,37  20.441,5.241,1  0  122,40,19  9  10
Λαγκάδας,2,3  840,262,2  2  451,152,3  1  2
Λιθίου,2,4  931,280,2  3  322,114,5  3  2
Μεστών,0,0  0,0,2  4  850,258,3  0  3
Νέας Ποταμιάς,3,3  315,105,0  0  0,0,3  2  1
Νενητουρίων,1,1  105,35,0  0  0,0,1  1  0
Νεοχωρίου,4,4  2.365,1.854,4  3  845,282,7  2  5
Πιτυούντος,2,2  701,245,1  1  247,77,2  1  1
Πυργίου,6,7  1.943,617,3  3  648,192,5  1  4
Σιδηρούντος,1,2  770,267,0  0  0,0,2  0  2
Συκιάδας,1,2  180,60,4  5  1.758,591,6  4  2
Τρυπών,1,2  517,167,0  0  0,0,2  0  2
ΝΟΤΙΟ ΑΙΓΑΙΟ,2.143,3.322  1.512.314,464.014,762  625  243.468,73.268,3.953  1.875  2.078
ΝΟΜΟΣ ?Ω?ΕΚΑΝΗΣΟΥ,854,1.370  654.998,194.977,274  260  127.704,36.517,1.413  513  900
Αστυπαλαίας,20,42  9.975,3.090,8  11  2.492,768,63  46  17
Καλυμνίων,66,97  36.297,11.586,34  30  7.580,2.335,98  47  51
Λειψών,7,8  3.948,1.205,1  2  352,104,9  4  5
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
Λέρου,52,75  22.298,7.280,23  21  6.498,1.938,78  31  47
Πάτμου,41,60  20.284,6.421,25  19  5.542,1.736,84  46  38
Αγαθονησίου,1,1  261,73,0  0  0,0,1  0  1
Καρπάθου,26,53  33.592,10.258,8  11  5.558,1.679,55  23  32
Κάσου,2,3  440,134,2  0  472,148,3  2  1
Απερίου,3,5  1.851,612,2  1  417,139,3  1  2
Αρκάσας,5,8  3.628,1.163,1  1  290,97,3  1  2
Μενετών,18,23  9.169,2.839,3  5  3.499,1.096,30  22  8
Μεσοχωρίου,4,6  2.306,742,1  2  296,90,5  0  5
Όθους,2,3  1.176,660,1  1  30,10,3  1  2
Ολύμπου,5,8  2.004,652,3  2  800,231,7  2  5
Σπόων,4,6  2.074,601,2  2  516,168,7  2  5
Κω,80,125  127.755,34.993,39  43  16.247,5.044,119  36  83
Μανδρακίου,2,4  640,200,0  0  0,0,4  4  0
Αντιμαχείας,16,20  7.369,2.281,6  5  1.970,626,24  13  11
Ασφενδιού,36,53  44.070,12.936,7  4  2.822,915,34  8  26
Εμπορειού,1,2  383,96,0  0  0,0,1  0  1
Καρδαμαίνης,12,17  6.644,1.929,3  3  975,297,7  1  6
Κεφάλου,21,35  12.852,4.006,4  1  1.202,388,39  16  23
Νικιών,1,1  185,56,0  0  0,0,0  0  0
Πυλίου,17,24  8.980,2.611,3  3  1.507,433,15  2  13
Ιαλυσού,42,78  28.842,9.064,14  13  7.446,2.022,85  11  74
Μεγάλου Χωρίου,2,4  2.974,911,0  0  0,0,1  0  1
Μεγίστης,7,13  2.837,849,0  0  0,0,10  6  4
Ρόδου,69,159  81.107,25.456,23  22  12.165,3.721,239  68  171
Σύμης,6,15  4.685,1.422,2  0  167,56,18  5  13
Χάλκης,2,3  428,119,4  2  381,122,6  5  1
Αγίου Ισιδώρου,0,0  0,0,1  1  135,45,1  1  0
Απολακκιάς,3,7  1.558,492,0  0  0,0,5  1  4
Απόλλωνα,2,2  352,88,1  0  1.070,200,0  0  0
Αρχαγγέλου,24,34  8.669,2.659,8  4  1.794,580,30  12  18
Ασκληπιείου,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,,
Νομός,,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,,?ωμάτια  ?ωμάτια
"",8,12  3.497,1.036,0  0  0,,0,12  2  10
Αφάντου,17,24  8.667,2.458,4  4  1.257,,402,18  3  15
Γενναδίου,10,14  3.694,1.086,1  2  246,,82,13  6  7
?αματρίας,2,2  532,177,2  2  908,,284,3  0  3
?ιμυλιάς,3,6  1.716,522,1  2  210,,70,6  0  6
Έμπωνα,13,15  4.096,1.054,2  4  1.076,,329,4  1  3
Θεολόγου,4,5  3.044,894,0  0  0,,0,2  1  1
Ιστρίου,1,1  50,15,0  0  0,,0,0  0  0
Καλαβάρδα,4,4  1.003,309,1  1  975,,305,3  1  2
Καλάθου,5,7  12.645,4.068,0  0  0,,0,4  0  4
Καλυθιών,13,19  8.125,2.189,0  0  0,,0,10  1  9
Κατταβίας,9,11  4.302,1.172,0  0  0,,0,6  1  5
Κοσκινού,36,64  30.792,9.306,3  5  31.373,,7.184,52  8  44
Κρεμαστής,22,38  25.635,6.352,7  5  2.553,,788,29  6  23
Κρητηνίας,0,0  0,0,2  1  802,,249,2  1  1
Λαέρμων,6,6  1.706,505,0  0  0,,0,6  0  6
Λάρδου,14,25  9.796,2.982,5  4  812,,278,26  4  22
Λαχανιάς,4,7  1.816,511,0  0  0,,0,6  3  3
Λιβαδίων,7,11  3.337,1.048,2  5  344,,114,22  21  1
Λίνδου,14,18  7.192,2.179,1  2  388,,121,12  7  5
Μαλώνος,6,10  3.622,1.086,0  0  0,,0,13  7  6
Μαριτσών,6,7  2.711,814,1  2  660,,171,8  1  7
Μασάρων,1,2  807,248,0  0  0,,0,2  0  2
Μονολίθου,1,1  416,136,1  1  196,,65,2  0  2
Παραδεισίου,13,15  5.128,1.446,0  0  0,,0,13  5  8
Παστίδας,14,21  6.264,1.831,5  6  1.663,,523,22  4  18
Πλατανίων,1,1  282,86,0  0  0,,0,1  0  1
Πυλώνος,3,4  958,306,4  3  966,,293,8  2  6
Σαλάκου,1,1  1.592,301,1  0  143,,45,1  1  0
Σιάνων,1,1  180,30,0  0  0,,0,0  0  0
Σορωνής,5,9  7.147,2.077,0  0  0,,0,6  4  2
Φανών,,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,,
Νομός,,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,,?ωμάτια  ?ωμάτια
"",4,6  1.404,406,1  1  60,,17,7  4  3
Ψίνθου,7,9  3.209,863,1  1  849,,209,7  2  5
ΝΟΜΟΣ ΚΥΚΛΑ?ΩΝ,1.289,1.952  857.316,269.037,488  365  115.764,,36.751,2.540  1.362  1.178
¶νδρου,21,33  14.613,4.749,11  3  1.079,,347,42  15  27
Αμολόχου,5,8  2.367,747,1  1  180,,60,7  2  5
¶νω Γαυρίου,5,8  3.708,1.020,1  1  257,,78,7  1  6
Αποικίων,2,2  1.560,475,1  0  102,,37,3  2  1
Απροβάτου,5,8  2.716,796,2  0  135,,45,9  5  4
Αρνά,2,3  595,204,0  0  0,,0,1  0  1
Βιταλίου,0,0  0,0,1  1  340,,110,1  0  1
Γαυρίου,25,36  14.073,4.425,7  4  1.210,,384,32  9  23
Καππαριάς,4,7  3.384,1.005,0  0  0,,0,5  1  4
Κατακοίλου,2,4  1.232,367,1  0  229,,68,3  0  3
Κορθίου,8,12  3.492,1.097,3  1  600,,197,12  3  9
Κοχύλου,7,8  3.321,1.154,0  0  0,,0,12  5  7
Λαμύρων,11,16  7.522,2.333,3  1  253,,87,20  2  18
Μακροταντάλου,5,9  2.328,758,2  1  668,,187,6  0  6
Μεσαριάς,10,13  5.171,1.437,6  4  1.224,,417,13  5  8
Μπατσίου,16,26  11.196,3.361,5  2  807,,261,32  14  18
Όρμου Κορθίου,3,6  1.943,563,3  2  521,,169,5  0  5
Παλαιοκάστρου,3,4  822,276,1  1  117,,39,3  1  2
Παλαιοπόλεως,1,1  765,255,5  5  1.157,,380,6  1  5
Πιτροφού,1,1  432,108,1  1  345,,112,1  0  1
Στενιών,3,4  999,316,0  0  0,,0,5  3  2
Συνετίου,1,1  264,88,0  0  0,,0,1  0  1
Φελλού,6,6  1.842,561,1  0  39,,20,5  0  5
Ανάφης,4,5  1.312,400,4  5  705,,216,9  5  4
¶νω Μεριάς,1,2  660,200,0  0  0,,0,0  0  0
Βόθωνος,4,5  2.141,581,2  2  146,,46,8  4  4
Εμπορείου,3,4  1.893,525,1  1  144,,48,7  2  5
Έξω Γωνιάς,3,3  567,173,1  0  77,,24,4  3  1
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
Επισκοπής Γωνιάς,1,1  420,140,1  0  158,40,2  2  0
Ημεροβιγλίου,0,0  0,0,1  1  1.265,422,0  0  0
Θήρας,13,17  6.351,1.972,5  5  2.452,725,17  6  11
Θηρασίας,1,2  725,197,2  1  150,48,5  2  3
Ίου,18,30  17.524,4.433,11  6  2.560,815,31  26  5
Καρτεράδου,18,27  10.177,3.117,4  1  431,135,38  25  13
Μεγαλοχωρίου,9,16  6.347,1.817,2  0  249,72,28  19  9
Μεσαριάς,24,36  10.871,3.235,13  7  3.647,1.163,56  34  22
Σικίνου,20,29  10.186,3.569,5  6  843,259,42  20  22
Φολεγάνδρου,15,23  11.427,3.340,9  6  1.493,464,24  7  17
?ρυοπίδος,35,51  16.654,5.151,4  3  798,254,54  35  19
Ιουλίδος,41,62  21.124,6.662,5  0  968,269,68  28  40
Κορησσίας,17,27  11.036,3.656,0  0  0,0,36  22  14
Κύθνου,15,20  4.846,1.564,3  2  368,120,27  24  3
Μήλου,57,85  43.027,13.145,26  22  6.100,2.015,137  92  45
Αδάμαντος,9,11  6.456,2.117,9  5  3.004,893,59  51  8
Απολλωνίας,13,22  5.563,1.858,3  2  248,80,23  14  9
Αρτεμώνος,37,47  17.719,5.598,7  4  888,303,73  53  20
Κιμώλου,8,11  3.034,951,3  1  411,134,14  10  4
Σερίφου,12,13  2.565,781,9  5  1.556,505,18  11  7
Νάξου,65,122  71.225,23.301,17  16  4.019,1.347,145  91  54
Αγίου Αρσενίου,36,60  41.037,13.845,3  1  400,131,92  73  19
Αιγιάλης,9,12  4.049,1.031,9  8  1.805,586,19  12  7
Αμοργού,8,15  7.362,2.379,2  0  330,110,16  7  9
Απεράθου (Απειράθου),3,5  1.426,445,1  1  264,88,5  1  4
Αρκεσίνης,1,1  758,257,1  2  420,140,9  7  2
Βίβλου,8,14  3.962,1.239,2  1  180,60,11  4  7
Βρούτση,15,19  5.851,1.847,3  3  921,293,14  5  9
Γαλανάδου,0,0  0,0,1  3  257,86,1  0  1
Γαλήνης,4,9  2.292,798,1  1  132,44,9  3  6
?αμαριώνος,3,6  1.387,446,2  1  227,77,6  2  4
?ανακού,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
"",2,4  1.498,493,3  3  792,175,7  2  5
?ονούσης,3,4  1.590,494,7  5  512,169,5  3  2
Εγγαρών,7,11  3.934,1.273,2  3  624,208,10  4  6
Ηρακλείας,1,2  364,121,1  1  234,78,2  1  1
Θολαρίων,2,3  573,191,0  0  0,0,3  2  1
Καταπόλων,6,10  3.685,1.172,2  1  140,44,12  5  7
Κεραμωτής,18,29  8.170,2.643,3  2  762,263,38  27  11
Κινιδάρου,1,2  555,182,0  0  0,0,3  3  0
Κορωνίδος,6,10  3.014,944,1  1  154,50,9  2  7
Κορώνου,1,2  597,199,3  4  804,268,6  0  6
Κουφονησίων,6,9  3.284,1.111,2  2  395,135,13  8  5
Μελάνων,3,6  2.172,709,1  0  48,15,4  1  3
Μέσης,2,2  515,171,1  0  54,17,3  2  1
Ποταμιάς,3,3  654,213,0  0  0,0,3  1  2
Σαγκρίου,2,3  261,87,1  2  330,120,5  5  0
Σκαδού,2,3  1.752,584,2  0  201,67,9  9  0
Σχοινούσσης,4,5  1.338,451,3  4  474,151,8  4  4
Φιλοτίου,2,4  730,229,2  1  239,82,6  6  0
Χαλκείου,7,11  6.093,2.031,1  1  138,46,15  9  6
Πάρου,61,82  38.204,12.567,26  19  5.093,1.599,141  92  49
Αγκαιριάς,8,11  4.427,1.421,9  5  1.769,562,16  4  12
Αντιπάρου,29,37  14.520,4.634,11  8  3.165,998,46  16  30
Αρχιλόχου,8,13  4.361,1.440,5  1  5.060,1.581,14  7  7
Κώστου,5,5  2.396,803,2  0  594,188,8  2  6
Λευκών,4,5  2.078,706,3  3  141,50,10  5  5
Μαρπήσσης,26,40  9.129,3.018,12  14  3.927,1.270,41  27  14
Ναούσης,36,53  31.880,10.163,16  18  5.186,1.691,99  63  36
¶νω Σύρου,20,27  8.222,2.613,11  12  3.677,1.136,40  18  22
Ερμουπόλεως,29,50  24.985,8.040,44  53  11.653,3.644,92  51  41
Μυκονίων,121,184  118.813,36.981,27  9  6.084,1.894,195  78  117
¶νω Μεράς,31,45  24.018,6.952,6  2  1.048,357,66  29  37
Βάρης,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
"",26,38  15.651,5.075,10  11  3.604,1.104,64  26  38
Γαλησσά,3,5  3.198,862,2  0  111,37,1  0  1
Μάννα,25,39  18.415,5.465,7  5  1.615,527,32  5  27
Πάγου,5,6  4.198,1.094,1  2  641,210,3  0  3
Ποσειδωνίας,8,13  3.092,1.033,4  1  883,286,12  5  7
Φοίνικος,11,15  5.528,1.690,5  3  1.063,350,9  2  7
